scorer,,,BidayeLab,BidayeLab,BidayeLab,BidayeLab,BidayeLab,BidayeLab,BidayeLab,BidayeLab,BidayeLab,BidayeLab
labeled-data,BPN_N1_A-07032022194818-0000,img207.png,878.9711982085221,496.51860359797996,802.4980551920742,603.2836344612363,922.871201070481,521.7610806388232,904.4012474700905,655.5090205037197,977.6441669199148,793.7152250307795
labeled-data,BPN_N1_A-07032022194818-0000,img215.png,878.9711982085221,496.51860359797996,855.9972311380329,642.7711214689677,1021.5899185898095,645.3187012759181,1113.9396865917618,745.9481036504592,1248.9614163601336,821.1017079554963
labeled-data,BPN_N1_A-07032022194818-0000,img223.png,878.9711982085221,496.51860359797996,835.6165926824295,631.3070123376908,979.5548517751276,601.3729496060234,1019.0423387828591,731.2995197604944,1126.0406906747762,843.3930312663124
labeled-data,BPN_N1_A-07032022194818-0000,img224.png,878.9711982085221,496.51860359797996,831.1583280202663,628.7594325307405,973.8227972094892,591.1826303782218,1003.119964989419,720.4723055809552,1107.5707370743858,833.2027120385108
labeled-data,BPN_N1_A-07032022194818-0000,img238.png,878.9711982085221,496.51860359797996,800.0902815940417,603.3147025076626,904.2932738034553,504.4455712607079,896.9700914315597,641.7552407337537,969.5916499528594,776.0135842185095
labeled-data,BPN_N1_A-07032022194818-0000,img263.png,878.9711982085221,496.51860359797996,,,972.0327107434913,584.3903121539034,989.1201362779148,708.8844124761316,1069.0648771711103,816.9013524615943
labeled-data,BPN_N1_A-07032022194818-0000,img278.png,878.9711982085221,496.51860359797996,838.9948976540514,630.77046717591,976.3045671270974,567.913151817138,1053.808247229661,658.8426662681771,1200.2718946675764,727.8026336035291
labeled-data,BPN_N1_A-07032022194818-0000,img283.png,878.9711982085221,496.51860359797996,846.3180800259472,638.0936495478059,1008.6486226029702,639.3141799431218,1055.0287776249768,758.3158934864281,1145.958292076016,850.4659383327833
labeled-data,BPN_N1_A-07032022194818-0000,img284.png,878.9711982085221,496.51860359797996,848.759140816579,638.7039147454637,1006.8178270099962,632.601262768884,1048.926125648397,756.4850978934542,1162.4354524127816,861.4507118906271
labeled-data,BPN_N1_A-07032022194818-0000,img305.png,878.9711982085221,496.51860359797996,820.076676526654,621.6164892110403,921.9909645355368,527.0253835740532,1039.7721476835272,611.8522460485126,1190.5076515050487,665.5555834424149
labeled-data,BPN_N1_A-07032022194818-0000,img313.png,878.9711982085221,496.51860359797996,835.9435716657615,633.2115279665419,985.4585450919669,629.549936780594,1034.8900261022634,755.8748326957962,1143.1865785055622,864.6374057954883
labeled-data,BPN_N1_A-07032022194818-0000,img321.png,878.9711982085221,496.51860359797996,796.2921851791086,607.5072466070346,926.4340125123897,552.6366383259755,916.5854417952766,691.2200977024966,974.2699274240822,822.768863709651
labeled-data,BPN_N1_A-07032022194818-0000,img322.png,878.9711982085221,496.51860359797996,795.588715842172,604.6933692592879,920.1027884799598,544.8984756196722,904.6264630673534,685.5923430070033,958.7936020114757,816.4376396772211
labeled-data,BPN_N1_A-07032022194818-0000,img337.png,878.9711982085221,496.51860359797996,840.6107534061177,632.1286733998174,982.7115594673221,635.6460200845008,1036.1752290745078,762.9739700700353,1144.5095069627528,869.9013092844069
labeled-data,BPN_N1_A-07032022194818-0000,img344.png,878.9711982085221,496.51860359797996,,,961.6074793592225,580.7754118034417,971.4560500763357,710.9172391367229,1091.0458373555668,844.5764131546873
labeled-data,BPN_N1_A-07032022194818-0000,img348.png,878.9711982085221,496.51860359797996,801.2164705376651,608.2107159439712,935.5791138925663,547.7123529674188,927.1374818493264,682.07499632232,994.6705381952452,813.6237623294745
labeled-data,BPN_N1_A-07032022194818-0000,img352.png,878.9711982085221,496.51860359797996,796.2921851791086,600.4725532376681,913.0680951105933,518.1666408160793,908.1438097520368,650.4188761601705,960.2005406853491,791.1127435475015
labeled-data,BPN_N1_A-07032022194818-0000,img388.png,878.9711982085221,496.51860359797996,870.1564655574573,642.6807134538674,1023.512781009648,632.8321427367541,1145.9164456366261,709.5103004628495,1293.645006393324,744.6837673096821
labeled-data,BPN_N1_A-07032022194818-0000,img393.png,878.9711982085221,496.51860359797996,856.790548155661,639.1633667691838,1001.0017622276753,641.9772441169305,1057.2793091826077,760.1600927222885,1183.2003204942691,879.0464106645833
labeled-data,BPN_N1_A-07032022194818-0000,img403.png,878.9711982085221,496.51860359797996,808.2511639070317,611.0245932917176,934.1721752186929,528.718680870129,923.6201351646432,662.3778548880935,977.7872741087656,779.8572341565148
labeled-data,BPN_N1_A-07032022194818-0000,img408.png,878.9711982085221,496.51860359797996,795.588715842172,601.1760225746044,903.9229937304169,501.98684606653603,875.0807509160139,629.3147960520706,913.0680951105934,778.4502954826415
labeled-data,BPN_N1_A-07032022194818-0000,img413.png,878.9711982085221,496.51860359797996,831.4656520259414,625.0939800304507,925.0270738385166,544.898475619672,1008.7399249339785,634.9425507475639,1152.9511390059927,728.503972560139
labeled-data,BPN_N1_A-07032022194818-0000,img417.png,878.9711982085221,496.51860359797996,856.790548155661,641.9772441169305,1005.9260475862318,679.9645883115098,1078.3833892907073,798.8509062538045,1202.8974619284952,887.4880427078231
labeled-data,BPN_N1_A-07032022194818-0000,img435.png,878.9711982085221,496.51860359797996,807.547694570095,611.0245932917176,925.7305431754532,523.7943955115724,915.1785031214033,655.3431615187269,984.8219674781321,794.6300902321846
labeled-data,BPN_N1_A-07032022194818-0000,img437.png,878.9711982085221,496.51860359797996,804.7338172223485,610.3211239547809,911.6611564367201,518.8701101530157,902.5160550565436,644.7911214646771,963.0144180330958,777.0433568087682
labeled-data,BPN_N1_A-07032022194818-0000,img450.png,878.9711982085221,496.51860359797996,853.9766708079144,641.2737747799938,1009.4433942709152,644.7911214646771,1065.7209412258476,768.6017247655284,1182.4968511573322,869.19783994747
labeled-data,BPN_N1_A-07032022194818-0000,img457.png,878.9711982085221,496.51860359797996,,,1000.2982928907386,623.6870413565774,1044.616861117748,746.7941753204921,1156.468485690676,862.8666159150401
labeled-data,BPN_N1_A-07032022194818-0000,img490.png,878.9711982085221,496.51860359797996,815.2858572763982,612.4315319655909,944.0207459358062,554.0435769998485,949.6485006312994,686.2958123439397,1030.5474743790148,816.4376396772209
labeled-data,BPN_N1_A-07032022194818-0000,img493.png,878.9711982085221,496.51860359797996,800.5130012007285,605.3968385962244,922.9166658277065,522.3874568376991,911.6611564367201,658.1570388664735,967.9387033916526,781.2641728303881
labeled-data,BPN_N1_A-07032022194818-0000,img494.png,878.9711982085221,496.51860359797996,798.4025931899187,599.7690839007312,912.3646257736567,510.42847810977594,901.1091163826702,651.8258148340436,948.9450312943627,777.7468261457049
labeled-data,BPN_N1_A-07032022194818-0000,img499.png,878.9711982085221,496.51860359797996,829.3552440151313,625.0939800304507,932.7652365448198,535.0499049025589,1027.0301276943314,638.4598974322471,1164.910117733916,719.3588711799625
