scorer,,,BidayeLab,BidayeLab,BidayeLab,BidayeLab,BidayeLab,BidayeLab,BidayeLab,BidayeLab,BidayeLab,BidayeLab
labeled-data,BPN_N2_A-07032022195720-0000,img194.png,936.3176002465443,528.4866469462488,862.996055338227,647.6552402817874,1011.8297508892289,574.1571190220334,,,1111.6646989337282,836.3004181818227
labeled-data,BPN_N2_A-07032022195720-0000,img195.png,936.3176002465443,528.4866469462488,867.283445745046,642.1428811873059,996.5176422934469,560.0699791139139,1000.1925483564345,688.6916913184834,1089.615262555802,821.6007939298719
labeled-data,BPN_N2_A-07032022195720-0000,img196.png,936.3176002465443,528.4866469462488,861.7710866505645,641.5303968434746,980.5930493538335,543.5329018304693,981.8180180414961,677.054488785689,1060.8284983957315,802.0012949272708
labeled-data,BPN_N2_A-07032022195720-0000,img208.png,936.3176002465443,528.4866469462488,882.5955543408281,659.2924428145818,1024.691922109686,601.7189144944412,1130.6517135924978,700.3288938512778,1274.5855343928492,742.5903135756364
labeled-data,BPN_N2_A-07032022195720-0000,img212.png,936.3176002465443,528.4866469462488,870.3458674642025,646.4302715941249,1017.9545943275417,611.5186639957417,1048.5788115191058,746.8777039824554,1135.551588343148,871.2120257802059
labeled-data,BPN_N2_A-07032022195720-0000,img214.png,936.3176002465443,528.4866469462488,855.0337588684204,643.3678498749684,998.9675796687719,576.6070563973585,1017.3421099837104,710.7411276964096,1096.352590337946,849.1625894022797
labeled-data,BPN_N2_A-07032022195720-0000,img236.png,936.3176002465443,528.4866469462488,852.5838214930952,637.2430064366556,979.368080666171,544.1453861743006,987.3303771359776,681.9543635363393,1063.2784357710566,816.7009191792216
labeled-data,BPN_N2_A-07032022195720-0000,img237.png,936.3176002465443,528.4866469462488,850.7463684616014,640.305428155812,969.5683311648704,534.3456366730001,972.6307528840268,669.0921923158824,1033.879187267155,791.589061082139
labeled-data,BPN_N2_A-07032022195720-0000,img245.png,936.3176002465443,528.4866469462488,870.3458674642025,648.88020896945,983.6554710729899,567.4197912398893,1090.227746899633,666.6422549405572,1231.7116303246596,729.7281423551794
labeled-data,BPN_N2_A-07032022195720-0000,img262.png,936.3176002465443,528.4866469462488,857.4836962437455,645.8177872502936,927.9193957843431,516.5835907018928,1021.6295003905294,623.7683508723674,1162.5008994717246,713.8035494155661
labeled-data,BPN_N2_A-07032022195720-0000,img264.png,936.3176002465443,528.4866469462488,873.4082891833589,651.9426306886064,982.4305023853274,566.1948225522267,1099.4150120571026,661.742380189907,1239.6739267944663,713.8035494155661
labeled-data,BPN_N2_A-07032022195720-0000,img285.png,936.3176002465443,528.4866469462488,878.3081639340091,657.454989783088,1003.2549700755909,589.4692276178155,1121.4644484350285,681.9543635363393,1258.0484571094048,729.1156580113482
labeled-data,BPN_N2_A-07032022195720-0000,img288.png,936.3176002465443,528.4866469462488,875.858226558684,656.8425054392567,1033.879187267155,647.6552402817874,1074.9156383038512,774.439499454863,1190.6751792879636,897.548852564951
labeled-data,BPN_N2_A-07032022195720-0000,img320.png,936.3176002465443,528.4866469462488,858.0961805875768,648.2677246256187,934.044239222656,509.8462629197487,994.680189261953,635.4055534051618,1119.0145110597034,741.9778292318051
labeled-data,BPN_N2_A-07032022195720-0000,img333.png,936.3176002465443,528.4866469462488,851.971337149264,647.6552402817874,995.9051579496156,566.807306896058,1006.9298761385786,700.3288938512778,1092.6776842749582,836.912902525654
labeled-data,BPN_N2_A-07032022195720-0000,img336.png,,,850.7463684616014,642.7553655311372,959.1560973197386,526.3833402031934,949.356347818438,657.454989783088,1010.6047822015663,786.6891863314887
labeled-data,BPN_N2_A-07032022195720-0000,img338.png,,,,,929.1443644720057,508.00880988825486,911.9948028447297,636.018037748993,975.6931746031833,782.4017959246697
labeled-data,BPN_N2_A-07032022195720-0000,img343.png,936.3176002465443,528.4866469462488,874.6332578710214,652.5551150324377,959.1560973197386,544.7578705181319,1073.6906696161886,637.8554907804869,1220.6869121356965,691.7541130376399
labeled-data,BPN_N2_A-07032022195720-0000,img344.png,936.3176002465443,528.4866469462488,882.5955543408281,656.2300210954254,995.2926736057843,574.7696033658647,1111.6646989337282,670.9296453473762,1254.373551046417,729.7281423551794
labeled-data,BPN_N2_A-07032022195720-0000,img397.png,,,864.8335083697209,652.5551150324377,935.2692079103185,504.94638816909844,1017.9545943275417,607.2312735889227,1159.4384777525681,722.378330229204
labeled-data,BPN_N2_A-07032022195720-0000,img412.png,,,847.683946742445,640.9179124996433,946.2939260992816,509.8462629197487,932.8192705349934,652.5551150324377,991.6177675427966,798.9388732081144
labeled-data,BPN_N2_A-07032022195720-0000,img414.png,,,,,937.1066609418124,506.171356856761,900.3576003119354,632.9556160298366,946.2939260992816,797.7139045204518
labeled-data,BPN_N2_A-07032022195720-0000,img418.png,,,856.8712118999142,649.4926933132813,929.1443644720057,515.3586220142303,1006.9298761385786,617.0310230902232,1158.8259934087368,721.1533615415415
labeled-data,BPN_N2_A-07032022195720-0000,img435.png,,,,,940.1690826609688,503.7214194814359,921.7945523460303,642.7553655311372,956.0936756005822,773.2145307672005
labeled-data,BPN_N2_A-07032022195720-0000,img441.png,936.3176002465443,528.4866469462488,887.4954290914784,657.454989783088,1018.567078671373,596.2065553999596,1127.5892918733414,696.6539877882901,1268.4606909545366,779.9518585493446
labeled-data,BPN_N2_A-07032022195720-0000,img452.png,936.3176002465443,528.4866469462488,855.0337588684204,635.4055534051618,974.4682059155207,534.9581210168313,971.4057841963643,677.6669731295203,1042.453968080793,808.7386227094149
labeled-data,BPN_N2_A-07032022195720-0000,img457.png,,,859.9336336190706,639.6929438119807,913.2197715323923,507.3963255444236,971.4057841963643,626.2182882476925,1094.5151373064523,739.52789185648
labeled-data,BPN_N2_A-07032022195720-0000,img486.png,936.3176002465443,528.4866469462488,886.2704604038158,660.5174115022444,1052.2537175820935,638.4679751243182,1092.0651999311272,771.3770777357066,1204.7623191960831,896.3238838772884
labeled-data,BPN_N2_A-07032022195720-0000,img491.png,936.3176002465443,528.4866469462488,,,998.3550953249406,568.0322755837205,1003.8674544194222,705.8412529457594,1063.890920114888,827.7256373681847
labeled-data,BPN_N2_A-07032022195720-0000,img499.png,,,858.0961805875768,629.2807099668489,956.7061599444135,520.8709811087118,936.4941765979811,653.167599376269,927.9193957843431,775.6644681425256
